fund_id,fund_name,one_month,three_month,six_month,one_year,three_year,from_start
003365,长江乐享货币C,0.27%,0.82%,1.53%,--,--,1.71%
003363,长江乐享货币A,0.29%,0.88%,1.65%,--,--,1.88%
003360,前海开源瑞和债券A,0.18%,--,--,--,--,0.61%
003358,易方达中债7-10年国开债,0.43%,-0.55%,-4.17%,--,--,-6.31%
003366,浙商汇金中证转型成长指数,-2.31%,-10.32%,--,--,--,-7.00%
003367,鹏华兴合定期开放混合A,0.65%,0.85%,0.41%,--,--,0.34%
003357,嘉实稳祥纯债债券C,0.15%,0.28%,0.48%,--,--,0.62%
003371,招商招轩纯债A,0.58%,0.66%,1.26%,--,--,7.00%
003370,招商招庆纯债C,0.25%,0.49%,1.34%,--,--,1.50%
003369,招商招庆纯债A,0.26%,0.52%,1.43%,--,--,1.62%
003368,鹏华兴合定期开放混合C,0.59%,0.69%,0.11%,--,--,-0.08%
003373,大成景禄灵活配置混合A,1.02%,1.16%,1.11%,--,--,0.97%
003372,招商招轩纯债C,0.36%,0.29%,0.84%,--,--,1.05%
003374,大成景禄灵活配置混合C,1.01%,1.13%,1.06%,--,--,0.90%
003376,广发中债7-10年国开债指数A,0.72%,-0.71%,-4.11%,--,--,-5.80%
003377,广发中债7-10年国开债指,0.64%,-0.81%,-4.73%,--,--,-6.70%
003378,泰康策略优选混合,3.87%,2.45%,4.44%,--,--,4.48%
003380,信诚至选混合C,1.08%,1.39%,1.79%,--,--,1.48%
003379,信诚至选混合A,1.09%,1.42%,1.84%,--,--,1.54%
003383,民生加银鑫享债券C,0.38%,0.67%,1.47%,--,--,1.67%
003382,民生加银鑫享债券A,0.42%,0.83%,1.73%,--,--,1.94%
003381,博时裕信纯债债券,0.03%,0.35%,1.05%,--,--,1.33%
003384,金鹰添盈纯债债券,0.13%,0.51%,--,--,--,1.13%
003385,工银全球美元债A人民币,-1.35%,-1.31%,--,--,--,-1.07%
003386,工银全球美元债A美元现汇,0.14%,0.07%,--,--,--,-0.27%
003387,工银全球美元债C,-1.39%,-1.42%,--,--,--,-1.23%
003388,招商招益宝货币A,0.23%,0.34%,--,--,--,0.36%
003389,招商招益宝货币B,0.24%,0.36%,--,--,--,0.38%
003391,建信天添益货币A,0.35%,1.03%,1.96%,--,--,2.37%
003392,建信天添益货币B,0.32%,0.95%,1.83%,--,--,2.17%
003390,江信一年定开,0.07%,--,--,--,--,-0.24%
003393,建信天添益货币C,0.35%,1.03%,1.97%,--,--,2.39%
003395,安信尊享纯债,-0.18%,0.18%,0.42%,--,--,0.42%
003396,东方红优享红利混合,10.15%,12.73%,17.95%,--,--,18.66%
003394,建信恒安一年定开债,0.25%,0.44%,1.30%,--,--,1.50%
003398,太平日日金货币A,0.29%,0.89%,1.65%,--,--,1.85%
003399,太平日日金货币B,0.31%,0.95%,1.77%,--,--,2.00%
003400,建信恒瑞一年定开债,0.25%,0.52%,1.48%,--,--,1.65%
003402,安信活期宝货币A,0.35%,1.02%,1.64%,--,--,1.87%
003397,银华体育文化灵活配置混合,3.82%,2.69%,2.99%,--,--,3.20%
003401,工银可转债债券,1.41%,-1.26%,--,--,--,-0.52%
003403,华商瑞丰混合,0.97%,0.10%,--,--,--,-0.04%
003404,招商稳盛定开混合A,0.78%,1.89%,2.51%,--,--,2.63%
003405,招商稳盛定开混合C,0.73%,1.76%,2.26%,--,--,2.34%
003406,南方多元债券,0.14%,0.29%,0.08%,--,--,-0.22%
003407,景顺长城景泰丰利纯债A,0.31%,0.93%,--,--,--,1.40%
003410,景顺景颐盛利C,0.27%,0.43%,0.41%,--,--,-0.53%
003408,景顺长城景泰丰利纯债C,0.28%,0.84%,--,--,--,1.25%
003409,景顺长城景颐盛利债券A,0.31%,0.53%,0.62%,--,--,-0.27%
003411,鹏华弘康灵活配置混合A,0.89%,1.09%,0.97%,--,--,1.06%
003414,泰达宏利创金混合A,0.77%,1.34%,2.04%,--,--,2.39%
003413,华泰柏瑞新经济沪港深混合,6.17%,8.51%,9.54%,--,--,9.57%
003412,鹏华弘康灵活配置混合C,0.81%,0.98%,0.80%,--,--,0.82%
003416,招商财经大数据股票,-2.42%,-16.30%,-19.00%,--,--,-19.07%
003415,泰达宏利创金混合C,0.74%,1.26%,1.89%,--,--,2.18%
003417,中加丰泽纯债债券,0.10%,0.60%,--,--,--,1.40%
003419,中欧弘安一年定期开放债券,0.13%,--,--,--,--,0.27%
003418,华润元大润鑫债券,0.03%,0.13%,0.38%,--,--,0.30%
003421,德邦群利债券C,0.21%,--,--,--,--,0.65%
003422,国寿安保添利货币A,0.35%,1.02%,--,--,--,1.82%
003423,国寿安保添利货币B,0.37%,1.09%,--,--,--,1.92%
003420,德邦群利债券A,0.25%,--,--,--,--,0.75%
003426,江信添福C,0.17%,-0.72%,-1.87%,--,--,-2.54%
003424,江信洪福纯债,0.28%,0.86%,1.90%,--,--,1.92%
003425,江信添福A,0.21%,-0.64%,-1.72%,--,--,-2.36%
003427,建信恒远一年定开债,0.31%,0.52%,1.43%,--,--,1.60%
003429,中证兴业中高等级信用债指数,0.00%,0.00%,0.30%,--,--,0.50%
003428,中加丰盈纯债债券,0.08%,0.54%,0.79%,--,--,0.45%
003431,兴业14天理财B,0.32%,0.94%,1.82%,--,--,2.04%
003433,信诚至瑞灵活配置C,1.59%,1.52%,2.03%,--,--,1.44%
003436,博时鑫丰混合A,0.99%,1.59%,--,--,--,2.50%
003432,信诚至瑞灵活配置A,1.60%,1.56%,2.10%,--,--,1.52%
003435,博时鑫泽灵活配置混合C,0.60%,0.60%,0.60%,--,--,0.60%
003430,兴业14天理财A,0.32%,0.94%,1.81%,--,--,2.03%
003434,博时鑫泽灵活配置混合A,-0.10%,-0.79%,-0.10%,--,--,0.60%
003437,博时鑫丰混合C,0.99%,1.49%,--,--,--,2.40%
003438,招商招怡纯债A,0.27%,0.79%,1.24%,--,--,0.96%
003445,中加丰享纯债债券,0.25%,0.77%,1.75%,--,--,1.75%
003439,招商招怡纯债C,0.26%,0.74%,1.14%,--,--,0.84%
003440,招商招享纯债A,0.14%,--,--,--,--,0.57%
003446,英大睿鑫A,7.08%,11.53%,9.16%,--,--,10.19%
003441,招商招享纯债C,--,--,--,--,--,0.00%
003442,招商招惠纯债A,0.20%,0.61%,0.85%,--,--,0.86%
003443,招商招惠纯债C,--,--,--,--,--,0.00%
003447,英大睿鑫C,5.30%,9.64%,7.19%,--,--,8.99%
003448,招商招华纯债A,0.25%,0.77%,--,--,--,1.23%
003451,招商招信纯债C,--,--,--,--,--,0.00%
003450,招商招信纯债A,0.33%,--,--,--,--,0.93%
003453,招商招盛纯债C,0.20%,0.51%,0.73%,--,--,28.35%
003449,招商招华纯债C,--,--,--,--,--,0.00%
003455,招商招通纯债C,0.21%,0.09%,0.08%,--,--,-1.15%
003454,招商招通纯债A,0.26%,0.16%,0.18%,--,--,-1.03%
003452,招商招盛纯债A,0.21%,0.56%,0.82%,--,--,29.17%
003456,信达澳银新目标混合,5.02%,7.73%,9.36%,--,--,8.70%
003459,嘉实稳宏债券C,--,--,--,--,--,-0.01%
003458,嘉实稳宏债券A,--,--,--,--,--,0.00%
003457,国泰润泰纯债债券,0.28%,0.89%,--,--,--,0.98%
003462,新华鑫盛灵活配置混合,0.05%,-4.50%,--,--,--,-4.58%
003460,嘉实现金宝,0.36%,1.05%,--,--,--,2.02%
003461,嘉实稳元纯债债券,0.25%,0.61%,--,--,--,0.61%
003464,泰达宏利亚洲债券(QDII,-1.04%,0.05%,1.63%,--,--,1.78%
003465,平安大华金管家货币,0.35%,1.03%,1.91%,--,--,1.93%
003466,长城久盛安稳纯债两年定开债,-0.01%,-0.53%,-1.07%,--,--,-0.85%
003463,泰达宏利亚洲债券(QDII,-1.00%,0.17%,1.85%,--,--,2.06%
003468,富荣货币B,0.27%,0.91%,--,--,--,1.61%
003467,富荣货币A,0.25%,0.85%,--,--,--,1.50%
003469,德邦德景一年定开债A,-0.03%,-0.22%,-0.09%,--,--,-0.22%
003471,新疆前海联合添鑫债券A,0.40%,-0.30%,-3.03%,--,--,-6.36%
003473,南方天天利A,0.34%,1.03%,1.99%,--,--,2.19%
003470,德邦德景一年定开债C,-0.07%,-0.33%,-0.28%,--,--,-0.45%
003472,新疆前海联合添鑫债券C,0.37%,-0.38%,-3.20%,--,--,-6.58%
003474,南方天天利B,0.36%,1.09%,2.11%,--,--,2.33%
003476,南方安颐养老,-0.04%,-0.75%,--,--,--,0.16%
003475,新疆前海联合沪深300指数,5.58%,3.76%,4.37%,--,--,4.68%
003478,民生加银腾元宝货币A,0.35%,1.05%,2.01%,--,--,2.02%
003477,南方睿见混合,0.00%,0.40%,--,--,--,0.70%
003480,财通资管鑫管家货币B,0.36%,1.07%,2.00%,--,--,2.35%
003481,光大耀钱包货币B,0.33%,1.01%,--,--,--,1.84%
003479,财通资管鑫管家货币A,0.34%,1.00%,1.87%,--,--,2.20%
003483,交银天鑫宝货币E,0.33%,0.96%,1.64%,--,--,1.66%
003482,交银天鑫宝货币A,0.31%,0.90%,1.52%,--,--,1.54%
003484,金鹰鑫益混合A,0.50%,0.03%,0.88%,--,--,1.03%
003485,金鹰鑫益混合C,0.48%,-0.02%,0.78%,--,--,0.93%
003486,平安大华惠隆纯债,-0.36%,-2.09%,-4.28%,--,--,-5.20%
003490,长盛盛平灵活配置混合A,0.96%,1.82%,2.90%,--,--,3.24%
003488,平安大华惠裕A,0.06%,--,--,--,--,-1.12%
003487,平安大华惠融纯债,0.19%,0.47%,1.04%,--,--,1.05%
003492,前海开源外向企业股票,3.94%,2.01%,3.72%,--,--,3.46%
003493,申万菱信安鑫优选混合A,1.09%,0.99%,1.70%,--,--,1.90%
003491,长盛盛平灵活配置混合C,0.94%,1.77%,2.79%,--,--,3.11%
003494,富国天惠成长混合C,5.03%,--,--,--,--,1.70%
003495,鹏华弘尚灵活配置混合A,0.85%,0.86%,1.10%,--,--,1.24%
003496,鹏华弘尚灵活配置混合C,0.83%,0.81%,0.99%,--,--,1.11%
003499,前海联合添和纯债C,0.47%,0.17%,0.72%,--,--,1.07%
003497,银华添泽定开债,-0.05%,-0.44%,-1.12%,--,--,-1.31%
003498,前海联合添和纯债A,0.49%,0.22%,0.81%,--,--,0.86%
003500,鑫元聚利债券,0.24%,0.45%,1.08%,--,--,1.12%
003506,德邦现金宝A,0.17%,0.51%,0.95%,--,--,0.96%
003504,景顺长城景颐丰利债券A,0.39%,0.93%,--,--,--,1.49%
003502,金鹰鑫瑞混合A,0.42%,0.22%,1.08%,--,--,1.11%
003505,景顺长城景颐丰利债券C,1.07%,1.56%,--,--,--,2.06%
003501,泰达睿智稳健灵活配置混合,0.67%,-4.03%,-4.79%,--,--,-5.25%
003503,金鹰鑫瑞混合C,0.41%,0.00%,0.83%,--,--,0.86%
003507,德邦现金宝B,0.19%,0.58%,1.07%,--,--,1.08%
003512,申万菱信安鑫优选混合C,1.09%,0.89%,1.49%,--,--,1.90%
003511,长盛可转债债券C,1.58%,1.58%,2.05%,--,--,2.06%
003509,华安睿安定开混合C,-1.46%,--,--,--,--,-2.19%
003508,华安睿安定开混合A,-1.41%,--,--,--,--,-2.05%
003513,中邮消费升级,1.04%,-3.66%,--,--,--,-2.50%
003510,长盛可转债债券A,1.62%,1.67%,2.27%,--,--,2.28%
003516,国泰融安多策略灵活配置混合
003517,国泰润利纯债债券,0.25%,0.83%,--,--,--,0.95%
003514,国寿安保安享纯债,0.33%,0.22%,-0.27%,--,--,0.07%
003515,国泰利是宝货币,0.28%,0.86%,--,--,--,1.49%
003518,万家鑫瑞纯债A,--,--,--,--,--,0.02%
003519,万家鑫瑞纯债E,--,--,--,--,--,0.03%
003520,万家鑫稳纯债A,0.15%,-0.53%,-0.52%,--,--,-0.44%
003523,万家鑫通纯债C,0.19%,0.40%,0.98%,--,--,1.11%
003524,易方达深证成指ETF联接,2.75%,--,--,--,--,2.78%
003525,兴银现金收益货币,0.34%,1.01%,1.99%,--,--,2.25%
003522,万家鑫通纯债A,0.21%,0.45%,1.08%,--,--,1.22%
003521,万家鑫稳纯债C,0.13%,-0.58%,-0.60%,--,--,-0.52%
003526,农银金穗纯债债券,0.17%,0.51%,0.88%,--,--,0.92%
003527,鹏华丰腾债券,0.28%,0.80%,1.25%,--,--,0.94%
003532,汇添富鑫利债券A,0.07%,--,--,--,--,0.30%
003531,东方永熙18个月定开债C,0.20%,0.75%,--,--,--,1.16%
003528,汇添富长添利定开债A,0.30%,0.99%,1.60%,--,--,1.60%
003529,汇添富长添利定开债C,0.30%,0.90%,1.40%,--,--,1.40%
003530,东方永熙18个月定开债A,0.24%,0.85%,--,--,--,1.34%
003534,浦银安盛日日丰货币A,0.31%,0.94%,1.64%,--,--,1.77%
003536,浦银安盛日日丰货币D,0.31%,0.94%,1.64%,--,--,1.78%
003533,汇添富鑫利债券C,0.04%,--,--,--,--,0.20%
003539,安信现金增利货币B,0.35%,0.98%,1.82%,--,--,2.20%
003537,招商招利宝货币A,0.26%,--,--,--,--,0.41%
003538,招商招利宝货币B,0.28%,--,--,--,--,0.45%
003535,浦银安盛日日丰货币B,0.33%,1.00%,1.76%,--,--,1.92%
003541,国联安睿智定开混合,0.11%,0.52%,--,--,--,1.04%
003546,长城久信债券,0.17%,0.36%,1.32%,--,--,1.33%
003548,泰达宏利财富大盘指数C,6.25%,5.95%,--,--,--,8.02%
003547,鹏华丰禄债券,0.18%,0.70%,1.26%,--,--,1.21%
003545,东兴兴利债券,0.33%,--,--,--,--,0.49%
003542,财通纯债债券C,0.00%,--,--,--,--,0.00%
003549,浙商惠裕纯债,-0.42%,-0.88%,-2.32%,--,--,-3.67%
003550,泰达改革动力混合C,1.81%,-3.91%,--,--,--,-1.97%
003551,工银恒丰纯债债券,0.26%,0.79%,1.40%,--,--,1.48%
003553,国泰现金宝货币B,0.36%,--,--,--,--,1.06%
003552,国泰现金宝货币A,0.34%,--,--,--,--,1.00%
003554,泰达宏利大数据混合C,0.20%,-7.38%,--,--,--,-4.32%
003555,华泰柏瑞睿利混合A,0.97%,1.33%,1.84%,--,--,1.94%
003557,博时泰安债券A,0.11%,-0.51%,--,--,--,0.25%
003558,博时泰安债券C,0.12%,-0.51%,--,--,--,0.16%
003559,平安大华量化成长混合A,-1.06%,-5.78%,-6.16%,--,--,-7.00%
003561,诺德成长精选A,1.18%,1.32%,--,--,--,1.29%
003560,平安大华量化成长混合C,-1.17%,-5.89%,-6.56%,--,--,-7.40%
003556,华泰柏瑞睿利混合C,0.95%,1.10%,1.61%,--,--,1.71%
003562,诺德成长精选C,1.17%,1.29%,--,--,--,1.26%
003563,工银国际原油美元现汇,--,--,--,--,--,--
003564,博时安诚18个月定开债A,0.10%,-0.30%,0.00%,--,--,-0.70%
003565,博时安诚18个月定开债C,0.10%,-0.30%,-0.20%,--,--,-0.90%
003569,招商招丰纯债A,0.26%,0.67%,1.26%,--,--,1.27%
003568,平安大华惠利纯债,0.27%,0.17%,0.59%,--,--,0.74%
003567,华夏行业景气混合,1.94%,-1.85%,--,--,--,-1.12%
003566,博时臻选纯债债券,0.17%,-0.12%,0.15%,--,--,-0.33%
003570,招商招丰纯债C,--,--,--,--,--,0.00%
003572,招商招琪纯债C,--,--,--,--,--,0.00%
003573,中信建投稳裕定开债,-0.07%,1.25%,0.40%,--,--,-0.06%
003571,招商招琪纯债A,0.22%,0.64%,0.86%,--,--,0.87%
003574,大成惠利纯债,0.35%,0.38%,0.43%,--,--,0.76%
003576,招商招弘纯债A,0.19%,0.30%,--,--,--,0.35%
003575,大成惠益纯债,0.27%,0.85%,1.32%,--,--,1.10%
003577,招商招弘纯债C,--,--,--,--,--,0.00%
003579,中金沪深300C,3.72%,-0.85%,-0.57%,--,--,-1.09%
003578,中金中证500C,-2.46%,-8.03%,-8.14%,--,--,-9.85%
003580,泰康沪港深价值优选混合,3.53%,3.85%,--,--,--,5.87%
003582,中金量化多策略混合,-0.63%,-7.03%,-4.90%,--,--,-4.80%
003581,前海联合国民健康混合,2.38%,0.68%,--,--,--,3.30%
003584,建信稳定鑫利债券C,0.13%,0.38%,--,--,--,0.76%
003587,先锋精一混合C,1.32%,1.73%,2.03%,--,--,1.12%
003586,先锋精一混合A,1.37%,1.90%,2.39%,--,--,1.51%
003588,东吴增鑫宝货币A,0.34%,1.00%,1.87%,--,--,2.03%
003589,东吴增鑫宝货币B,0.36%,1.06%,1.99%,--,--,2.16%
003585,先锋现金宝货币,0.31%,0.96%,1.91%,--,--,2.06%
003590,建信睿富纯债债券,0.35%,0.47%,0.92%,--,--,0.92%
003583,建信稳定鑫利债券A,0.15%,0.46%,--,--,--,0.91%
003592,华泰柏瑞享利混合C,2.79%,5.19%,--,--,--,5.72%
003595,长盛盛崇灵活配置混合C,1.48%,2.25%,3.20%,--,--,3.30%
003596,长盛盛腾混合A,6.58%,14.19%,--,--,--,17.88%
003593,国泰景气行业灵活配置混合,3.58%,--,--,--,--,3.05%
003598,华商润丰灵活配置混合,0.00%,-0.90%,--,--,--,-1.20%
003594,长盛盛崇灵活配置混合A,1.49%,2.28%,3.28%,--,--,3.39%
003591,华泰柏瑞享利混合A,2.81%,5.36%,--,--,--,5.89%
003597,长盛盛腾混合C,6.64%,14.76%,--,--,--,18.44%
003601,申万菱信安鑫精选混合A,1.68%,2.39%,2.70%,--,--,2.70%
003602,申万菱信安鑫精选混合C,1.68%,2.39%,2.70%,--,--,2.70%
003605,景顺长城景泰汇利定开债,0.17%,0.60%,1.44%,--,--,1.60%
003607,博时富益纯债债券,0.06%,-0.06%,0.58%,--,--,0.43%
003606,海富通全球收益债券美元,0.55%,1.30%,1.51%,--,--,1.72%
003603,景顺长城泰安回报混合A,1.38%,2.82%,3.90%,--,--,3.90%
003604,景顺长城泰安回报混合C,1.37%,2.77%,3.80%,--,--,3.80%
003611,南方荣安C,0.96%,1.60%,2.73%,--,--,2.78%
003610,南方荣安A,1.00%,1.71%,2.93%,--,--,3.00%
003612,南方卓元债券A,1.25%,1.05%,0.75%,--,--,0.68%
003614,信诚景瑞债券A,0.22%,0.71%,1.69%,--,--,1.70%
003616,招商招熹纯债A
003615,信诚景瑞债券C,0.21%,0.69%,1.64%,--,--,1.65%
003617,招商招熹纯债C
003618,招商招旺纯债A,-0.09%,-0.10%,-0.03%,--,--,-0.21%
003619,招商招旺纯债C,-0.10%,-0.15%,-0.12%,--,--,-0.32%
003620,招商睿乾混合
003621,新华鑫丰混合,4.15%,--,--,--,--,5.15%
003613,南方卓元债券C,1.21%,0.95%,0.56%,--,--,0.46%
003622,创金合信优价成长股票A,4.06%,1.23%,0.91%,--,--,3.72%
003623,创金合信优价成长股票C,4.03%,1.14%,0.74%,--,--,3.50%
003624,创金合信资源股票发起式A,-0.84%,-3.96%,-5.88%,--,--,-3.45%
003626,平安鑫利定开,0.05%,0.41%,1.01%,--,--,1.02%
003630,上投摩根全球多元配置美元现钞,1.95%,4.67%,--,--,--,8.28%
003625,创金合信资源股票发起式C,-0.90%,-4.07%,-6.12%,--,--,-3.71%
003628,兴银收益增强债券,0.20%,0.43%,0.87%,--,--,0.93%
003631,上投摩根全球多元配置美元现汇,1.95%,4.67%,--,--,--,8.28%
003627,兴银长富一年定开债,0.05%,-0.03%,--,--,--,0.26%
003629,上投摩根全球多元配置人民币,0.47%,2.89%,--,--,--,6.80%
003633,招商稳乾定开混合C,0.95%,2.48%,--,--,--,3.56%
003639,工银瑞盈半年定开债券,0.30%,0.90%,--,--,--,1.13%
003637,安信永鑫定开债A,-0.18%,0.65%,--,--,--,0.81%
003634,嘉实农业产业股票,2.30%,-2.66%,-3.29%,--,--,-3.39%
003632,招商稳乾定开混合A,1.00%,2.62%,--,--,--,3.79%
003638,安信永鑫定开债C,-0.21%,0.47%,--,--,--,0.60%
003640,兴业裕丰债券,0.16%,0.52%,--,--,--,1.12%
003641,长盛盛丰灵活配置混合A,1.26%,2.51%,4.57%,--,--,4.64%
003642,长盛盛丰灵活配置混合C,1.24%,2.11%,2.73%,--,--,2.79%
003643,工银国债纯债债券C,0.22%,-1.32%,--,--,--,-0.74%
003645,融通通弘债券,0.22%,0.71%,--,--,--,1.18%
003648,融通通祺债券,0.18%,0.41%,1.49%,--,--,1.65%
003647,创金合信中证1000指数增,-2.45%,-8.21%,--,--,--,-8.16%
003652,招商招泰6个月定开债A,0.29%,0.62%,--,--,--,1.27%
003646,创金合信中证1000指数增强A,-2.44%,-8.18%,--,--,--,-8.10%
003651,博时丰达纯债债券,0.15%,-0.46%,-0.45%,--,--,-0.57%
003653,招商招泰6个月定开债C,0.25%,0.52%,--,--,--,1.10%
003657,民生加银鑫元纯债C
003654,博时锦禄纯债债券,-0.19%,0.50%,1.33%,--,--,1.49%
003656,民生加银鑫元纯债A
003658,长盛量化多策略灵活配置混合,2.09%,-2.69%,--,--,--,-2.50%
003655,信达澳银新财富混合,4.81%,7.60%,9.33%,--,--,9.00%
003650,融通通润债券,0.25%,--,--,--,--,0.69%
003660,中加纯债两年债券A,0.24%,0.01%,0.42%,--,--,0.59%
003659,山西策略灵活配置混合,0.08%,-2.49%,--,--,--,-2.45%
003662,鹏华永盛一年定开债,-0.06%,-0.24%,--,--,--,0.26%
003661,中加纯债两年债券C,0.21%,-0.08%,0.25%,--,--,0.39%
003664,新沃通利纯债A,0.24%,0.03%,--,--,--,0.23%
003665,新沃通利纯债C,0.18%,-0.05%,--,--,--,2.75%
003663,鹏华兴泰定期开放混合,0.73%,0.61%,0.77%,--,--,0.76%
003666,天弘金明灵活配置混合,1.26%,2.21%,--,--,--,2.21%
003667,天弘安盈混合,1.69%,1.33%,2.34%,--,--,2.41%
003668,东方红益鑫纯债A,0.03%,0.38%,0.67%,--,--,0.72%
003670,中融物联网主题灵活配置混合,1.95%,-4.75%,--,--,--,-4.61%
003671,兴业裕恒债券,0.33%,0.93%,1.22%,--,--,1.41%
003672,兴业裕华债券,-0.16%,0.04%,0.90%,--,--,0.93%
003673,中加丰裕纯债债券,0.28%,0.51%,1.77%,--,--,1.88%
003674,融通通玺债券,0.16%,0.34%,--,--,--,0.76%
003675,博时安慧18个月定开债A,0.10%,0.50%,--,--,--,1.26%
003669,东方红益鑫纯债C,0.00%,0.28%,0.47%,--,--,0.51%
003676,博时安慧18个月定开债C,0.04%,0.34%,--,--,--,0.97%
003677,融通通穗债券,0.22%,0.76%,--,--,--,1.40%
003678,中融现金增利货币A,0.36%,1.09%,2.15%,--,--,2.20%
003679,中融现金增利货币C,0.38%,1.15%,2.26%,--,--,2.32%
003682,博时安弘一年定开债A,0.26%,0.43%,0.40%,--,--,0.12%
003681,建信睿享纯债债券,0.21%,0.45%,1.33%,--,--,1.50%
003680,华润元大双鑫债券A,0.25%,--,--,--,--,0.64%
003683,博时安弘一年定开债C,0.23%,0.33%,0.20%,--,--,-0.10%
003684,汇安丰融混合A,0.85%,-0.28%,--,--,--,-0.35%
003686,国泰丰益灵活配置混合A,1.29%,2.42%,4.55%,--,--,4.55%
003690,国泰鸿益灵活配置混合C,0.84%,1.90%,2.79%,--,--,2.86%
003685,汇安丰融混合C,0.84%,-0.31%,--,--,--,-0.59%
003691,农银金泰一年定开债,0.21%,0.70%,--,--,--,1.35%
003687,国泰丰益灵活配置混合C,1.28%,2.39%,4.51%,--,--,4.51%
003692,大成景尚灵活配置混合A,1.08%,1.66%,2.72%,--,--,3.06%
003689,国泰鸿益灵活配置混合A,0.85%,1.92%,2.80%,--,--,2.88%
003693,大成景尚灵活配置混合C,1.07%,1.64%,2.66%,--,--,2.99%
003695,国泰景益灵活配置混合C,1.70%,1.70%,2.44%,--,--,2.44%
003694,国泰景益灵活配置混合A,1.70%,1.72%,2.47%,--,--,2.47%
003696,国泰润鑫纯债债券
003698,华夏新锦祥混合A,1.92%,1.63%,--,--,--,1.71%
003697,华夏睿磐泰盛定开混合,0.18%,--,--,--,--,0.35%
003700,民生加银鑫智纯债债券A
003699,华夏新锦祥混合C,--,--,--,--,--,0.00%
003701,民生加银鑫智纯债债券C
003702,平安中证沪港深高股息,2.12%,0.72%,--,--,--,1.36%
003704,光大保德信事件驱动混合,-0.79%,-9.91%,--,--,--,-9.15%
003703,博时富鑫纯债,0.75%,0.44%,0.96%,--,--,0.97%
003706,民生加银鑫兴纯债债券A
003707,民生加银鑫兴纯债债券C
003705,工银恒泰纯债债券,0.11%,0.45%,-0.16%,--,--,-0.08%
003708,博时民丰纯债A,0.26%,0.85%,1.56%,--,--,1.65%
003711,泰达宏利京元宝货币A,0.33%,0.99%,1.80%,--,--,1.92%
003710,国投瑞银和顺债券,2.73%,4.05%,5.29%,--,--,5.40%
003709,博时民丰纯债C,0.21%,0.74%,1.38%,--,--,1.46%
003712,泰达宏利京元宝货币B,0.35%,1.05%,1.93%,--,--,2.05%
003713,英大睿盛A,0.97%,-1.91%,0.70%,--,--,0.76%
003714,英大睿盛C,0.95%,-1.96%,0.60%,--,--,0.66%
003715,宝盈消费主题混合,1.95%,-3.01%,--,--,--,-1.74%
003717,中银量化精选混合,-2.33%,-10.50%,--,--,--,-5.78%
003718,易方达标普500指数美元汇,0.99%,2.54%,5.57%,--,--,5.57%
003720,易标普生物科技美元汇,4.63%,1.01%,--,--,--,10.84%
003721,易标普信息科技美元汇,3.75%,9.28%,--,--,--,14.63%
003719,易方达标普医疗保健美元汇,2.52%,5.24%,11.83%,--,--,12.29%
003716,平安大华惠益纯债,0.37%,0.98%,--,--,--,0.98%
003722,易方达纳斯达克100美元汇
003723,华润元大双鑫债券C,0.21%,--,--,--,--,0.95%
003726,融通通颐定开债券A,0.15%,--,--,--,--,0.19%
003727,融通通颐定开债券C,0.11%,--,--,--,--,0.09%
003728,融通通宸债券,0.25%,0.84%,--,--,--,1.31%
003730,博时富华纯债债券,0.26%,0.71%,1.40%,--,--,1.43%
003732,长安泓泽纯债债券C,-0.12%,-3.48%,-2.78%,--,--,-2.62%
003731,长安泓泽纯债债券A,-0.12%,-1.60%,0.24%,--,--,0.40%
003733,金鹰添裕纯债债券,0.14%,0.03%,0.01%,--,--,0.02%
003734,万家瑞盈灵活配置混合A,0.99%,1.72%,2.45%,--,--,2.64%
003736,新华华荣灵活配置混合
